"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-03-17 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17 11:00:00,19.79,21.18,954.12,525.08,86.6,64.62,834.6,0,0.37
2014-03-17 12:00:00,21.17,22.09,1169.18,556.85,77.77,49.78,834.35,0,0.66
2014-03-17 13:00:00,23.79,24.8,1394.96,613.39,59.47,72,833.26,0,0.82
2014-03-17 14:00:00,23.48,24.46,1289.45,594.85,59.2,48.96,832.38,0,0.74
2014-03-17 15:00:00,22.57,23.32,1024.73,547.48,61.1,11.12,831.75,0,0.56
2014-03-17 16:00:00,22.61,23.22,846.54,510.54,57.23,-7.58,831.55,0,0.43
2014-03-17 17:00:00,21.58,21.65,596.18,464.71,58.75,-15.16,831.49,0,0.22
2014-03-17 18:00:00,19.82,19.39,361.93,413.44,68.2,-22.08,831.96,0,0.02
2014-03-17 19:00:00,18.66,18.05,338.48,399.56,71.62,-24.71,832.76,0,0
2014-03-17 20:00:00,18.28,17.48,330.21,393.76,71.98,-24.49,833.23,0,0
2014-03-17 21:00:00,18.15,17.33,328.51,391.4,73.03,-23.16,833.66,0,0
2014-03-17 22:00:00,18.19,16.96,330.16,391.68,72.55,-22.97,834.02,0,0
2014-03-17 23:00:00,17.82,16.19,331.52,389.3,76.5,-22.3,834.07,0,0
2014-03-18 00:00:00,17.01,15.37,324.52,384.28,81.76,-22.42,833.46,0,0
2014-03-18 01:00:00,16.18,14.92,321.54,382.36,84.37,-21.71,833.09,0,-0.01
2014-03-18 02:00:00,16.01,14.9,319.56,382.32,88.37,-21.61,832.62,0,-0.01
2014-03-18 03:00:00,15.87,14.51,319.12,380.74,89.97,-20.1,832.59,0,-0.03
2014-03-18 04:00:00,15.62,14.31,316.64,377.52,89.07,-20.49,832.56,0,-0.02
2014-03-18 05:00:00,15.13,13.94,315.54,376.81,91.82,-20.69,832.82,0,-0.03
2014-03-18 06:00:00,15.04,13.49,335.68,377.81,92.58,-20.68,833.51,0,-0.01
2014-03-18 07:00:00,16.34,15.27,460.1,404.13,87.8,-11.65,834.35,0,0.1
2014-03-18 08:00:00,16.63,16.82,571,425.67,92.53,11.82,835.15,0,0.17
