"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-09-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10 13:00:00,29.4,33.43,1005.28,617.93,30.65,20.47,913.17,0,0.01
2014-09-10 14:00:00,29.55,32.48,884.12,588.03,29.23,12.46,912.72,0,0.02
2014-09-10 15:00:00,29.5,32.2,747.43,561.25,29.45,3.77,912.53,0,-0.02
2014-09-10 16:00:00,28.22,29.38,534.73,502.75,31.68,-0.9,912.89,0,-0.01
2014-09-10 17:00:00,25.65,24.64,370.51,441.27,37.77,-6.88,913.7,0,-0.07
2014-09-10 18:00:00,24.06,22.69,355.3,428.01,45.15,-9.04,914.41,0,-0.06
2014-09-10 19:00:00,22.61,21.43,350.48,421.25,53.65,-9.28,915.35,0,-0.05
2014-09-10 20:00:00,20.76,20.02,352.14,415.52,70.6,-7.5,916.5,0,-0.07
2014-09-10 21:00:00,19.92,19.44,385.42,413.16,77.48,-5.48,917.22,0,-0.01
2014-09-10 22:00:00,19.35,19.23,399.04,412.07,80.2,-2.57,917.3,0,0
2014-09-10 23:00:00,18.91,18.84,395.65,409.42,77.6,-3.05,916.93,0,0.01
2014-09-11 00:00:00,18.38,18.23,388.07,406.87,78.2,-4.33,916.52,0,0.01
2014-09-11 01:00:00,18.02,17.82,390.7,405.21,80.83,-4.58,916.28,0,0
2014-09-11 02:00:00,17.94,17.77,389.79,405,83.55,-4.4,916.13,0,0
2014-09-11 03:00:00,17.98,17.75,386.43,403.93,84.1,-4.4,916.18,0,0
2014-09-11 04:00:00,17.37,17.14,379.23,398.87,86.58,-4.91,916.48,0,0
2014-09-11 05:00:00,17.26,16.91,378.89,399.7,86.48,-5.97,917.01,0,0
2014-09-11 06:00:00,18.15,18.38,459.98,420.31,81.97,-1.38,918.05,0,0
2014-09-11 07:00:00,20.3,21.8,686.51,479.72,71.88,9.4,919.06,0,0.04
2014-09-11 08:00:00,22.4,25.05,914.81,542.76,61.63,30.43,919.39,0,0.03
