"","plot","mtry","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","hour","vpd"
"2","sav0",5,0,4.75578897430196,81.2623282530757,7.92663697471823,11.4935482997226,52.2236349947774,100,42.089430048335,74.4916807770595
