"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-05-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05 15:00:00,25.83,26.05,573.41,479.2,63.38,-2.61,910.59,0,0.09
2014-05-05 16:00:00,25.51,25.57,545.63,474.01,65.32,-6.31,910.78,0,0.1
2014-05-05 17:00:00,23.62,23.48,478.02,448.95,77.32,-17.54,910.94,0,0.08
2014-05-05 18:00:00,23.32,22.86,414.61,430.67,74.52,-25.75,911.23,0,0
2014-05-05 19:00:00,23.04,22.53,412.41,430.82,77.68,-26.61,911.49,0,0
2014-05-05 20:00:00,21.71,21.34,416.42,426.24,89.63,-26.64,912.21,0.1,0.1
2014-05-05 21:00:00,20.43,20.03,410.99,417.88,96.73,-30.45,912.77,0.9,0.24
2014-05-05 22:00:00,20.4,20.01,411.4,417.42,97.27,-28.45,913.04,0,0.13
2014-05-05 23:00:00,19.98,19.59,411.4,416.23,98.13,-28.78,912.89,1,0.34
2014-05-06 00:00:00,19.78,19.3,410.55,414.98,98.29,-31.59,912.81,1.12,0.43
2014-05-06 01:00:00,19.8,19.32,409.44,415.89,96.88,-26.92,912.56,0,0.06
2014-05-06 02:00:00,19.77,19.34,406.41,414.06,96.42,-25.23,912.27,0,0
2014-05-06 03:00:00,19.71,19.34,408.41,415.73,97.15,-23.9,912.11,0,0.01
2014-05-06 04:00:00,19.7,19.35,410.44,416.43,97.6,-23.19,911.99,1.1,0.37
2014-05-06 05:00:00,19.08,18.71,405.43,410.12,98.42,-28.41,912.29,3.6,0.61
2014-05-06 06:00:00,19.05,18.62,406.37,411.39,96.95,-27.66,912.87,0.9,0.31
2014-05-06 07:00:00,19.1,18.77,431.58,413.78,98.48,-25.1,913.84,5.6,0.45
2014-05-06 08:00:00,19.59,19.47,503.94,428.96,96.82,-9.18,914.69,1.2,0.32
2014-05-06 09:00:00,20.21,20.3,572.39,444.63,95.82,2.66,915.2,0,0.19
2014-05-06 10:00:00,20.95,21.15,641.37,463.33,94.26,14.61,915.04,0.23,0.02
2014-05-06 11:00:00,21.91,22.25,880.81,511.57,89.16,35.36,914.42,0.01,0.36
2014-05-06 12:00:00,22.62,22.95,736.53,492.13,83.25,20.61,913.91,0,0.22
2014-05-06 13:00:00,24.5,25.46,1045.66,572.62,71.93,60.51,913.06,0,0.37
2014-05-06 14:00:00,26.35,27.67,1121.59,602.13,62.9,73.75,912.11,0,0.33
2014-05-06 15:00:00,26.02,26.89,793.55,538.38,63.37,21.07,911.34,0,0.2
2014-05-06 16:00:00,26.7,27.68,743.67,536.81,57.77,6.15,911.4,0,0.14
2014-05-06 17:00:00,21.81,21.65,458.39,438.54,91.13,-28.93,912.12,3.6,0.23
2014-05-06 18:00:00,20.48,19.89,382.34,417.51,92.48,-37.66,912.23,0,0.02
2014-05-06 19:00:00,20.26,19.39,373.56,414.48,86.67,-41.16,912.21,0,0.06
2014-05-06 20:00:00,20.22,19.25,379.02,413.55,85.23,-38.76,912.45,0,0.08
2014-05-06 21:00:00,20.48,19.93,396.83,416.86,90.82,-31.67,913.31,0,0.04
2014-05-06 22:00:00,20.49,20.09,405.39,417.6,93.8,-24.38,913.63,0,0
2014-05-06 23:00:00,20.44,20.01,402.87,417.59,93.63,-23.58,913.62,0,0
2014-05-07 00:00:00,20.25,19.82,400.96,417.47,94.83,-23.47,913.75,0,0
2014-05-07 01:00:00,20.17,19.67,396.57,417.15,93.93,-24.54,913.28,0,0
2014-05-07 02:00:00,19.9,19.42,390.61,412.33,90.85,-28.72,912.63,0,0.06
2014-05-07 03:00:00,19.54,19.1,379.52,409.08,91.82,-30.41,912.18,0,0.05
2014-05-07 04:00:00,19.5,19.1,386.65,408.38,92.27,-29.81,912.1,0,0.08
2014-05-07 05:00:00,19.46,19.11,394.19,408.31,92.7,-26.22,912.48,0,0.06
