plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav0,4,0.041773651691242,0.00435267215775546,0.721516439875749,0.00109406711411645,0.0014350463789748,0.0211639248659362,0.00127484626718999,0.0460464599925262,0.000285626135001351,0.705510751729922
sav0,2,0.0416239031972644,0.0035427386302984,0.72442557595115,-0.00267571943774257,0.00147106458210315,0.0222642408938518,0.00129971625661213,0.047264652525589,0.00024888409083072,0.683528668546401
sav0,2,0.0427229292306792,0.00464091308268574,0.724286831810313,0.00010192398577292,0.00134731707250722,0.0207859164596591,0.00118126860815351,0.043219397472553,0.000177675878935191,0.698806377422519
sav0,4,0.0412737049080519,0.00345669369215967,0.737790672395073,0.000253168308711944,0.0013930308517625,0.0198795607864471,0.00124761292960444,0.0446864024264606,0.000236356003179257,0.702924605820706
sav0,4,0.0424730640659254,0.00432080054994854,0.727218574101266,-0.000721114091948958,0.00126031712694953,0.0179988618425803,0.0011287495842081,0.0404349211025557,0.000184512700131267,0.73971046409591
sav0,2,0.0425355164601873,0.00377630046654935,0.730665698254244,0.00076432000468343,0.00132449418416454,0.0197198984759134,0.00117342988722003,0.04249403828101,0.000188761597006756,0.691169147999607
sav0,4,0.0415696367798866,0.00418389997796182,0.737021171698346,0.00107941071402252,0.00135654948088117,0.020451078867982,0.00119787289733326,0.0435288202217429,0.000177048018218739,0.70980078651518
sav0,4,0.0433864381807252,0.00357055896933122,0.706321187271495,-0.00202925363237696,0.00120316488698971,0.0179306325705826,0.0010673148227339,0.0386484693384193,0.000154912964205008,0.775864466515697
sav0,4,0.0433106260340946,0.0051960449420391,0.724783582797597,-0.00239286774313717,0.00119176777627721,0.0179932239094448,0.00105415515686748,0.038304376396875,0.000129382823029629,0.736410306023757
sav0,2,0.0437247422140958,0.0040962738349746,0.701952412418622,-0.0017833406725572,0.00132259557492303,0.0195735434900639,0.00117474404986541,0.0424637241813496,0.00022113198157319,0.732145490252866
