plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
gra1,5,0.0500795775133916,0.0213373726656229,0.925714898475706,-0.000473597222222265,0.00960171957215673,0.0349392119047619,0.00876032789864302,0.0853432643796426,0.00308837107818775,0.800605972738879
gra1,9,0.0558842888726992,0.0272923052610377,0.913414169923944,0.00756150325727506,0.00906413301830584,0.033805907853836,0.00827139267672787,0.0809178497861851,0.00344811499507002,0.762420832925409
gra1,5,0.0581618826753943,0.0293509966257048,0.911664222427621,-0.00410586673280428,0.00822094750170524,0.0337892398478835,0.00730378752131727,0.0731846458614458,0.00309087513818927,0.805987239900944
gra1,9,0.060540861234818,0.0249638847866175,0.904155431492304,0.00130776478174595,0.00846394890418499,0.0294155733796297,0.00779148378374106,0.075240589457314,0.00354529608560739,0.830493505877252
gra1,5,0.0639178790461017,0.031892526302646,0.878435113880044,-0.00114935188492067,0.00480435729364708,0.0206693269510582,0.00420603244379495,0.0427175266272749,0.000612546772961031,0.945511611006916
gra1,5,0.0644270224899229,0.0395927227863699,0.879521448758357,0.000334705853174571,0.00425132042037622,0.020379090244709,0.00358023584688459,0.0377880447764643,0.000452916517525899,0.950573328783661
gra1,5,0.0596907915879317,0.0286894227511139,0.891061594213241,-0.00845674786706349,0.00729828924016106,0.033574666848545,0.0063167402377918,0.0654175330114036,0.00128750541018584,0.917396717156582
gra1,9,0.0620529862782358,0.0323646746165011,0.879920850934671,0.00684554856150786,0.00483089197302202,0.0210370001818783,0.00428120712540859,0.0434801724726759,0.000661749066466535,0.938594559450605
gra1,5,0.0592942506216261,0.0246055446946949,0.893686928509762,0.0123922383928571,0.00778314154335775,0.0259203582671958,0.00734959629487792,0.0702792548538811,0.00331639473589985,0.874169851670489
gra1,5,0.0562004020395717,0.036758183893501,0.896919341676576,-0.00793279799933868,0.00834915052011825,0.034716966848545,0.00743292226221555,0.0746316697005902,0.00241081827389722,0.886087729868994
