plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav0,9,0.0804926211560106,0.0202547728109535,0.766426860553898,0.0173884867596447,0.00861172519772818,0.0534415460908204,0.00700900354662549,0.0886953447576103,0.00210187789488108,0.714623113711589
sav0,2,0.0817695419116688,0.0263872935804177,0.744035025161869,-0.00966584769096414,0.00869361297024583,0.0528079640930806,0.00701105289883328,0.0883316312097791,0.00181359058391948,0.77495845618491
sav0,9,0.087921798536238,0.0276660635356812,0.713894556286491,-0.00660936491241578,0.0082286644599507,0.0488133097934966,0.00669171144363996,0.0833678440502089,0.00203709699506373,0.746286184871392
sav0,9,0.0828657616167971,0.0311267477142208,0.751000979028842,0.0137003096779166,0.0107081621978224,0.058453108234448,0.00911082950948906,0.109011475203612,0.00376207169896598,0.535931141158992
sav0,9,0.0814942779391112,0.0320232659405314,0.753878683886,0.00177084832023433,0.00708543684562966,0.0416303763420147,0.00576568281530432,0.0715813122518771,0.00174086159476,0.80860548490029
sav0,5,0.089011057160902,0.0273116443075343,0.748998391599689,0.00876138670570718,0.007726077577136,0.0488244998202085,0.00608883753398873,0.0785198950537707,0.00168430841673809,0.743160189932789
sav0,9,0.0769316179918423,0.0149236192384795,0.747503423903056,0.0003440692453897,0.0100875076678101,0.058258597575384,0.00827549590297989,0.101879414507322,0.00297848199368774,0.719384734025436
sav0,2,0.0804238860241238,0.0254817070223946,0.770536938273737,-0.0129474306647146,0.00788550455465926,0.0507703364026301,0.00620917211707071,0.080685293165086,0.00155262764663503,0.766795744339915
sav0,2,0.0836036755661551,0.0133325390767642,0.728880487335143,-0.00519547220937986,0.00821776076659651,0.0478604106693378,0.0067334374927219,0.0831577736427193,0.00238147521300234,0.812361628543113
sav0,9,0.087380614345382,0.0195590444989586,0.730029807196709,0.00915062161606827,0.00832834650716005,0.0487305233728875,0.00684844925425305,0.0846084637691739,0.00251973746041683,0.714863868318014
