plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav0,5,0.0414516560191708,0.0042077950565628,0.723960635908636,0.00140476651557716,0.00144365156906174,0.0216574768645595,0.0012768008046914,0.0463307995565638,0.000283091618244044,0.701842468316571
sav0,2,0.0419078787841078,0.0038308213752677,0.720588969319136,-0.00251353928516665,0.00144139217026503,0.0221803652294231,0.0012671415137755,0.0463052912581914,0.000233871270260086,0.696045969429205
sav0,2,0.0434463754272685,0.00454551201290544,0.714796758300105,0.000303728955393596,0.00132883182296031,0.0206368028787221,0.00116275896656081,0.0426273889815926,0.000168171278485314,0.707293038714784
sav0,2,0.0416845876626244,0.0039901980569679,0.731449290227325,0.000402398054347697,0.00140110594403626,0.0203824043066432,0.00124880787601212,0.0449465196509572,0.000240692766697938,0.698924047331075
sav0,2,0.0427537543175852,0.00443173980793054,0.723778699663391,-0.000609297285171655,0.00127191565421296,0.0188418886759167,0.00112832565103384,0.0408050975752444,0.000187839100157903,0.734773903425175
sav0,2,0.042372399333275,0.0035817895026257,0.732563092096927,0.000801962509605697,0.00131482467244871,0.0194003188847013,0.00116774301756865,0.0421846087667738,0.000188314955767192,0.696362984666677
sav0,2,0.0415867366385899,0.00427166143536746,0.736943413145802,0.00149527182416429,0.00137583256219677,0.0211468034029991,0.00120851301896487,0.0441593208616923,0.000181899047885867,0.701351414573786
sav0,2,0.0435781803653999,0.0035381526276013,0.703569737616673,-0.00195075827883966,0.00120206898806257,0.0182269344765777,0.00106104185153554,0.038609317989755,0.000154586732472816,0.777567449288368
sav0,2,0.0436851632024821,0.00512642745868369,0.719181311326846,-0.00200945109926028,0.00118193795272874,0.0183722483650539,0.00103579664238953,0.037967453960199,0.000127124673583036,0.74082032921321
sav0,2,0.0434950954527414,0.00363661041799997,0.704430105162591,-0.00189615009262903,0.00135699738372059,0.0200946194419479,0.00120520629962262,0.0435710810019857,0.000240734820576505,0.717804137673685
