"","plot","mtry","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","hour","vpd"
"1","sav0",2,0,11.138810782489,100,54.3950570997974,49.0260067590337,53.5533027911577,73.076976192855,39.1910191165805,56.8907099129405
