plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
mai4,5,0.0494231003378076,0.00465187494207446,0.955768352686991,-0.00268178978752687,0.00200915311612389,0.0308283483743108,0.00156910168740812,0.0492460460000461,0.000295271383216977,0.956114800835723
mai4,5,0.0480004463895647,0.00479892034737112,0.957846957841484,0.00202294616742236,0.00204678468962193,0.0320831738522098,0.0015740855673349,0.050134813483577,0.000323932995958122,0.955021268329211
mai4,5,0.0500612094439623,0.00476808460830184,0.954125859887103,0.00110243661725023,0.0019534899238707,0.0314472548312797,0.00147213581838051,0.047823351756344,0.000182784820843238,0.958037339316718
mai4,5,0.0486889306251214,0.00263846668160438,0.957183892876804,0.00344026313501358,0.00203083086280215,0.0320833872608872,0.0015574323901583,0.0498224400489445,0.000205270318805639,0.954913157367293
mai4,5,0.0483266368925956,0.00523553926519251,0.957625226971773,0.00500337451807493,0.00201363073102785,0.0317372067377066,0.00155401036951047,0.0495358888121635,0.000212324348173395,0.953563948159619
mai4,5,0.0497872918829533,0.00331561551494614,0.954913571808006,0.00277451747090669,0.00193116545301882,0.0305904179341858,0.00147649071946851,0.0473456286403451,0.000196354691202217,0.960517612545539
mai4,5,0.0511416886110546,0.00524652779902309,0.952206289061871,-0.00224083772431229,0.00184876823594102,0.0293918176092426,0.00140858971223798,0.0453030882374609,0.000165223539485767,0.963793450888925
mai4,5,0.047893966955242,0.00436304322163465,0.959314870001948,0.00259792316926034,0.00206789823934856,0.0326709300613875,0.00158288277384717,0.0506773606124628,0.000216467907691112,0.949455046039342
mai4,5,0.0494902270736403,0.00473614499220643,0.956662562038659,0.00261596720964259,0.00195984601825395,0.0310558969724719,0.00149742762201526,0.048037486790903,0.000187033181109483,0.955294698924465
mai4,5,0.0491955057737044,0.00559290189570749,0.956010156409661,0.000354887370962765,0.00198291713032785,0.0307358399443148,0.0015346190573546,0.0485321562693118,0.00020267279874075,0.956066569722167
