plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav5,4,0.0420850880860572,0.00243778977555598,0.862786418054429,-0.00211445006583613,0.00140827897155009,0.0234563166132075,0.00118117772360937,0.0429526085953807,0.000180616737933311,0.85536427240754
sav5,4,0.0430148213023369,0.0026148382252308,0.855555327891253,-0.000955652972016259,0.00136075599978802,0.0235265905260235,0.00112080174776587,0.0414638501277073,0.000140278152304414,0.866619536045406
sav5,4,0.0428658149405814,0.00149720430476607,0.855689679140163,-0.00198289558291576,0.0013654400096517,0.0240174006142476,0.00111672438000271,0.0416427615872607,0.000133871147521087,0.8663060193959
sav5,4,0.0430561274820247,0.00248829256254844,0.853336617808237,-0.00285747234954872,0.00134367430705124,0.0228762139018625,0.00111818407611103,0.0410320926267614,0.000139969897090648,0.875710241627891
sav5,4,0.042479120472269,0.00297767709820432,0.855374325360969,-0.0013894611168519,0.001401594746661,0.0243690767123577,0.00115179060943679,0.0427195125443221,0.000142649915962853,0.86598353672557
sav5,4,0.0432573425157424,0.00261168256433641,0.851763002449999,2.47564289685413e-05,0.00135496171197109,0.0233036469183377,0.00111835950358319,0.0412763312861383,0.000141920505010616,0.872665624500849
sav5,4,0.042452311626409,0.00255256292775812,0.858391725856417,0.000344339207769841,0.00151167268210232,0.0259225730865004,0.00124946624916335,0.0460515120040786,0.000196344733063866,0.838162144567437
sav5,4,0.0427302366509122,0.0025607231011346,0.858893654628909,-3.06707166768369e-05,0.00135091045876611,0.0237050677261979,0.00110427886416133,0.0411529215904419,0.000127308811785245,0.868342027537903
sav5,4,0.0429510078975158,0.00321938807871079,0.855062953138339,-0.00107910294160428,0.00140331168217402,0.0241642114910918,0.00115815632633023,0.0427628310068123,0.000154698795824849,0.859399315154772
sav5,4,0.0421763056300778,0.00283249080636816,0.861814844170272,0.00113769791067505,0.00141381980502213,0.0243101544343251,0.00116766666333809,0.043084347202337,0.000152393182456556,0.851693555456436
