plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav0,2,0.038493394376771,0.0106041571930081,0.672790660447011,-0.00495471903559404,0.00492035604176059,0.0257324803190637,0.00439802702645232,0.0565335883294087,0.00157208734560654,0.646512700816998
sav0,5,0.0385443351052756,0.0149485348043909,0.720847116685536,-0.00111099881754049,0.003963638001909,0.02329826164422,0.00340239156600498,0.0453795124687979,0.000731061743176994,0.676162529616507
sav0,9,0.0394371533595285,0.0180657741147348,0.697454054722126,-0.000388604647667153,0.00325969365499753,0.0195261276755652,0.00277782290016085,0.0373109229378298,0.000353993904840689,0.718594247828525
sav0,5,0.0440430547457161,0.014843770746391,0.663813091359655,0.00356509052829885,0.00285368245725539,0.018590040303832,0.00236694675493902,0.0328558798045638,0.000227873674952934,0.698728304593792
sav0,9,0.0403695985443473,0.0201904562960981,0.700294418658703,-0.0035160618987494,0.00341641444897855,0.022838565506253,0.00279008591609517,0.0392604123551657,0.000411405347069085,0.702008826300624
sav0,9,0.0366244581948429,0.014858181007838,0.753290905336439,0.00191520735129069,0.00426202140362693,0.0261236623176207,0.00360323704190976,0.0488186468830307,0.000655131687215565,0.549769217842617
sav0,9,0.0424122893160765,0.0161052118641009,0.686721178397736,0.00362718297057877,0.00319033145955927,0.0193406785012826,0.00272455718521993,0.0366947216635427,0.000499823717303298,0.752795780643485
sav0,5,0.0381981710717094,0.0174497587608476,0.741158736160055,-0.00365325677409012,0.00380122790501739,0.0201724512786596,0.00338303038891948,0.0436601532842946,0.000820689607352118,0.640057701139558
sav0,5,0.0420854538174125,0.0156910940221861,0.720770499792919,-0.000414011032948523,0.00313245213066743,0.0177648887586179,0.00272111578273605,0.0358549436913001,0.000424211375031754,0.69726832335626
sav0,5,0.0399325766167223,0.0165366408997545,0.711871041449615,-0.00274593210878628,0.00354227707613487,0.0207813012165304,0.0030510039452843,0.0406360968224626,0.000530952999303374,0.669979200796524
