"","plot","mtry","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","hour","vpd"
"1","sav5",2,12.8524170935483,51.6309279956681,91.5700212163013,0,65.359380375239,53.3245683429937,99.8536959905752,37.0792905393251,100
