plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
hel1,5,0.0625821303320145,0.0370586374191716,0.875209080892682,0.00274777266612862,0.00458187629969394,0.0258233014527844,0.00391900632411593,0.0496366833544635,0.000793777644433524,0.927773474099659
hel1,5,0.0635212710841422,0.0341855226700138,0.853402643045075,-0.000990942964756497,0.00510757907336454,0.0291383259797327,0.00434039022426111,0.0552558010969704,0.00106720802112309,0.903574915154384
hel1,5,0.0627343380668904,0.0355398224605541,0.854989659147575,-0.0036931700071743,0.00784320258744931,0.0285936883911757,0.00739218357556599,0.0849175555674512,0.00435416233848429,0.82525759307104
hel1,5,0.0633382602052502,0.0314943409103513,0.877180297218303,-0.00702815256479239,0.0059362545374522,0.0271836608151735,0.00541714618103959,0.0645938985252041,0.00221757134304119,0.867440783365549
hel1,9,0.0658157096016732,0.0329062118785924,0.875812999964686,-0.00665255188996509,0.00566226247083316,0.0234107304838131,0.00526831883419334,0.0616069699986579,0.0020984897821412,0.879283705405892
hel1,5,0.0682020461394998,0.031421874468304,0.855457352728653,0.00561880451304816,0.00360830139744163,0.0222191364115326,0.00301166124093948,0.0394321204629553,0.000364774802192885,0.955570678143537
hel1,5,0.0510231316989727,0.0242624118181289,0.914446554066982,-0.0051964664604072,0.00799262450472104,0.0322025462514573,0.00743300488868062,0.0866094838979531,0.00491384834670359,0.808592151896984
hel1,9,0.0682444870229184,0.0387458556160396,0.826926880419122,-0.000127819545332197,0.00540110066905482,0.0221629276073895,0.00499737702556096,0.0584219760449448,0.00231038633803843,0.894276301601612
hel1,9,0.0546310407378583,0.0227147891907006,0.914410011936529,-0.0103867004192449,0.00758915516189123,0.0288636892319074,0.00716915179921412,0.0827437662058998,0.00472877499508241,0.810088047074288
hel1,9,0.0630685227098179,0.033098397102403,0.874145301109979,-0.00470160947448655,0.00521981241794049,0.0241378952111918,0.00473873006069067,0.056656321871733,0.00127490352350386,0.909170990028342
