plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
cof3,9,0.0599922046055338,0.0301990067350196,0.917755521719865,0.00420011249221899,0.0068288784857222,0.0333499740701836,0.00550423192201666,0.0560543566274931,0.000799980166818436,0.949531914757479
cof3,9,0.0581945731738616,0.0258313631997773,0.931578739751628,0.0059945542911609,0.00715768425838672,0.0333557732843138,0.00592981439129605,0.0588940440563764,0.00144962419573613,0.935499315193781
cof3,9,0.056068153680798,0.0207540933900857,0.931931205833435,-0.00155320850840339,0.0094959098427425,0.0328181461056645,0.00861006534683015,0.0777428891111635,0.0034018652667913,0.881706462713277
cof3,9,0.0601146546970628,0.0285263840791514,0.917583130652858,0.00753408195222524,0.00734298684114077,0.0349837059407096,0.00604153070046335,0.0605752913823532,0.00108829168109594,0.927468752565321
cof3,9,0.0520242367953366,0.019967150103579,0.947038825296696,-0.00727521628929353,0.00907854881432299,0.0341154489379087,0.00811411904735545,0.0746664049390155,0.00336374195582029,0.919399771448331
cof3,9,0.0527633950111664,0.0182205196656032,0.947992621908645,-0.00702633424758796,0.00949905025811942,0.0346352809095861,0.00854776546543847,0.0780699072112904,0.00345621177496129,0.891125890440121
cof3,9,0.0627879644993933,0.0253880425995255,0.903121913083568,-0.0026112206076876,0.00660748850956263,0.0259750825746966,0.00580434751287915,0.0541476229222498,0.00114381634868173,0.956942210409453
cof3,9,0.0563598905958393,0.025197213159895,0.930648169745956,-0.0100869351268286,0.00826484304910007,0.0350004038865546,0.00717929157107718,0.0683985198100961,0.00209935362111387,0.900225806474504
cof3,9,0.0538852277364339,0.0348895331396483,0.917978533759478,0.0117327644530033,0.00713166771791037,0.0349223520269219,0.00589175106121286,0.0595426201900919,0.00120500433816724,0.944744026191562
cof3,9,0.0628402865408254,0.0222898289670763,0.912965461851063,0.00685252812791788,0.00509841479853673,0.0256398980314347,0.00410885394989203,0.0422911809178436,0.000478771011845604,0.967615473329021
