plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav5,5,0.0345627330529799,0.00906376877509918,0.873762252900797,2.37275396825504e-05,0.00345174646791623,0.0222905408201058,0.00262596430992267,0.0343444519128575,0.000329688508029055,0.897690706042177
sav5,9,0.0337995440683612,0.0089856731871198,0.880913788060789,0.00154615447089946,0.00358902520188995,0.0234107857936508,0.00271463446997487,0.0357438062009099,0.000328378949241297,0.855524955502649
sav5,9,0.0359259452620383,0.00565514330391313,0.879497848061624,-0.00179869093915339,0.00271874336011961,0.0193571176322751,0.001907725565323,0.0271108883929658,0.000162045164593399,0.926823359808375
sav5,9,0.0361787189503896,0.00663984722103661,0.86941295043806,0.0113124622486773,0.00338769601314649,0.0250102111111111,0.00253985024170137,0.0355547991922205,0.000214961688120928,0.888775782196875
sav5,5,0.0324464601849711,0.00878779830069379,0.899478176240492,0.00412647912698411,0.00425785522904382,0.0273412318518518,0.0032787788050727,0.0425656153953342,0.000470223084717144,0.818724606975901
sav5,9,0.0327701419481238,0.00565605115983685,0.897621309521417,0.00261432685185184,0.00372735233084114,0.0222778082010582,0.00299149695824825,0.0371787182311706,0.000459543357838784,0.855302818116128
sav5,9,0.0356470480969444,0.00706306239052923,0.879237948520974,0.00801203535714287,0.00365486159367113,0.0260921677645502,0.00267013941589446,0.0372375620064531,0.000273745106642085,0.864639507632969
sav5,9,0.0346735649528002,0.00896974957061628,0.884300728195833,-0.0019112194973545,0.00298478115088413,0.0200865381746032,0.00220689158763062,0.0297596319418724,0.000229653365930045,0.912504916429782
sav5,9,0.0348762509794362,0.00441382480343343,0.885027128542408,0.00389618993386252,0.00360399631209595,0.024936637473545,0.00261934250338955,0.0360703541477381,0.000294622129332319,0.856563595664591
sav5,9,0.0358312321615212,0.00620742426707642,0.878723464218273,-0.00670418115079364,0.00299519360212385,0.0209584883201058,0.00223343531866826,0.0305465764302453,0.000199657553563043,0.903628064163891
