plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
gra2,7,0.0286671850851318,0.00204039944503791,0.990431081645126,0.000636028439152242,0.000890788757504271,0.0138908564814829,0.000776074570503924,0.0282747886808175,6.57017007094772e-05,0.99073811421068
gra2,7,0.0283472025701016,0.00246983795597186,0.990485230791124,0.000633568121693364,0.000915590143277987,0.0138958961640213,0.000804332191377444,0.0290615700918912,6.92623261580453e-05,0.990817869060375
gra2,7,0.0288202852116582,0.00264354653766862,0.99034076419324,0.00313278439153166,0.000875726605867863,0.0128804563492092,0.0007822341835391,0.0279656880102429,6.76376072589476e-05,0.991074064687124
gra2,7,0.0279377543180073,0.00203461608034747,0.99096236226994,-0.000371441798942445,0.000944530923939722,0.0143324867724876,0.000829628498037257,0.0299753499721417,7.19102983834274e-05,0.98945073196674
gra2,7,0.0287900674097665,0.00186593415328395,0.990234273551837,0.000437463624337113,0.000881517821252306,0.0132293485449754,0.000776829868028297,0.0279768575664303,6.7778816359123e-05,0.991102305788357
gra2,7,0.0279844690697697,0.00154183931795093,0.990622520770292,-0.00180354497354549,0.000898414303979484,0.0132004232804241,0.000798334847923776,0.0285666076722054,7.88773537651006e-05,0.991252062742502
gra2,4,0.0288670980866966,0.00244414044344674,0.990391622957396,-0.000550793650796065,0.000922624888797856,0.0139885317460342,0.000810690545975388,0.0292830790026086,8.29058942109497e-05,0.989624957444001
gra2,7,0.0279410575562628,0.00232566797156161,0.990746045642198,-7.11772486792929e-05,0.000936025304438583,0.0138263227513251,0.000828438331462789,0.0297032227265648,7.42133116277931e-05,0.990260791971326
gra2,7,0.0276901623639414,0.00218507812258469,0.991206585278633,-0.00101258597883713,0.000915496779885775,0.013750416666668,0.000807089162301979,0.0290693416647785,7.29911485086738e-05,0.989730989190489
gra2,7,0.0279091743841977,0.000993016907313589,0.99090130182608,-0.000475555555557502,0.000929397990224136,0.0138571362433886,0.000820560648808041,0.0294966649248472,7.23883236280834e-05,0.989816661421482
