plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
gra1,9,0.0607570013622348,0.0135585701912926,0.910880506415984,0.00253911900243963,0.00298875953646575,0.0266750853889945,0.00275538825766209,0.068593284521542,0.00149136445780307,0.903779990718358
gra1,9,0.0677448461221158,0.0147483389190135,0.897871367076791,-0.00089247944339007,0.00199460150141186,0.0216782605945604,0.00175684777866568,0.045754272020866,0.000316312029544702,0.947252748200175
gra1,9,0.0609541434771248,0.0148261094906271,0.917122184158208,0.00225579380139177,0.00278722217624953,0.0252526312460468,0.00256240765192713,0.0639638658112312,0.00123105188093761,0.904021830520264
gra1,9,0.0579780104403707,0.0141605824905317,0.922445478756179,0.000695448480467704,0.00325422737316944,0.0279357520857806,0.00301782259556804,0.0746379356455888,0.00173983617031497,0.878720371916119
gra1,9,0.066118385501062,0.0125490787156305,0.89884169763429,-0.00215302972802007,0.00238609687461744,0.0260956736242885,0.00209943429747206,0.0547667289529952,0.000504129619940131,0.939405707792751
gra1,5,0.0631046083100517,0.0126674657442744,0.909646454250463,0.00280059105031596,0.00327650762266144,0.0300997308352623,0.00300466167337768,0.0751978554757096,0.00145030804835457,0.876708267621456
gra1,9,0.0629578762726174,0.017614852156813,0.908058912066615,9.00379506643284e-05,0.00247398699146785,0.0257002846299811,0.00220565519103254,0.0567401958605308,0.000621627201554175,0.923964294917522
gra1,9,0.0667802577188134,0.0173957577240872,0.896979222939902,-0.000543208939489833,0.00256631276684916,0.0263494665823321,0.00229490106278562,0.0588600940896976,0.000694766120231179,0.925545927604369
gra1,5,0.0663891798524511,0.0152061019751827,0.899633885406549,-0.0021974380997516,0.00241974886769058,0.0256094309704572,0.00214884037613398,0.0555396779311612,0.000513893541973113,0.929734476615244
gra1,5,0.0627651685205472,0.0163514955683623,0.911285127623684,0.000569769475727869,0.00337656856000918,0.0291995059020677,0.00312744283495924,0.0774426488036676,0.00160392237740921,0.866142278455235
