plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav5,5,0.0422973092023618,0.00227817871834603,0.861398108452196,-0.00183609269321651,0.00140195129336041,0.0235262475396866,0.00117161134949098,0.0427472222541799,0.000184489536860512,0.856625082016436
sav5,5,0.0428656455390216,0.00282015027654742,0.856307611831717,-0.000361702698899253,0.00136557550166613,0.0235525287125546,0.00112568960013146,0.0416012251639186,0.000144894378259274,0.865617054927568
sav5,5,0.0425930403430972,0.00138031296270728,0.857669265475071,-0.00163512827207366,0.00137672280296015,0.0237167512935856,0.0011367151991675,0.0419710971023022,0.000145036139780043,0.863915397535484
sav5,5,0.0430335658738624,0.00255941651042988,0.853594047225136,-0.00264858061438452,0.00133054528863823,0.0225271038926726,0.00110953454025648,0.0406189671126659,0.000145078168910365,0.878164774244731
sav5,5,0.0426689015565809,0.00304589223329092,0.853959616205568,-0.000860726950749997,0.00137999225731809,0.0238789039159515,0.00113610523030545,0.0420476422616425,0.000141709128386177,0.870083909063685
sav5,5,0.0428645691466085,0.00189064458079759,0.854875955450195,0.000382442917740895,0.00136391959714475,0.0234951209486643,0.00112498194507075,0.0415509688214678,0.000136723250874498,0.870925523267181
sav5,5,0.0422333411760222,0.00279923577402866,0.859985554863917,0.000278107273363245,0.001495118009262,0.0257355402822867,0.00123359492073649,0.0455467671656117,0.000185019253856902,0.841772678430353
sav5,5,0.043234694834018,0.00258376842271631,0.855452624527463,-6.22017439529732e-06,0.00133294532748978,0.0230829432981801,0.00109662270516415,0.0406056371831531,0.000127128294160738,0.871805820545369
sav5,5,0.0428157529997704,0.00318725937391147,0.85585518955615,-0.00082819689110469,0.00139178635653117,0.0240146822954508,0.0011473269250464,0.0424062045629698,0.000152388547207073,0.861560633737813
sav5,5,0.042353938982094,0.00282465517933497,0.860746898870365,0.0012086163390213,0.00141226747527482,0.0243942614154315,0.00116396886567681,0.0430390080834851,0.000150308760041673,0.85204412151088
