plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
cof3,7,0.0350757071719719,0.00274182696569972,0.981132136435206,-0.000190591581341997,0.00148262719390286,0.0156540273037544,0.00133392617656214,0.0358604742281742,0.000282080337781814,0.979286986280057
cof3,4,0.0355378008715499,0.00567955903160306,0.980368580646729,-0.00319477842786724,0.00145003374572951,0.0152730372717918,0.00131198335667597,0.035216847665563,0.000237392523978587,0.981182422953265
cof3,7,0.0325967824421309,0.00437019240311321,0.983321737580186,-0.00216935153583653,0.00168940734476086,0.0183000455062577,0.00151316799550108,0.0409188579307539,0.000327158210798107,0.974910993950363
cof3,7,0.0335006926538335,0.00609672256591551,0.982783245924352,-0.000448924914676017,0.00156210309523506,0.0168201990898755,0.00139888819897449,0.0377849002971114,0.000264698257402798,0.977471718792095
cof3,4,0.0356758702215094,0.00766895056443166,0.979123263580166,-0.00100281651227095,0.0014261353460013,0.0157198813586876,0.00127010347227579,0.0345081863569954,0.00020461008506192,0.981844836443149
cof3,4,0.0350177697243215,0.00595571782003601,0.98100626708641,0.000551689419795045,0.00144537763181864,0.0163167519908993,0.00127848810104599,0.0349633738771658,0.000206683514395517,0.980479847391651
cof3,4,0.0366561500586114,0.00675184662474754,0.979261813779575,0.00382807573541371,0.00133929805623217,0.0153167479278402,0.0011906883576541,0.0326187054409126,0.000207046700809589,0.98310519627904
cof3,4,0.0341168753930869,0.00381927574096976,0.981481413059668,-0.00466323609079635,0.00152384222165212,0.0163086253318173,0.00138007813093043,0.0371506583250548,0.000224419345905623,0.981504247598719
cof3,4,0.0354347130304088,0.00656606681154247,0.980462145355728,0.000389658703071843,0.00129720411440528,0.0148922411831628,0.00114187955521305,0.0313776013239766,0.00013830375921808,0.984730332170892
cof3,4,0.0367329779360315,0.00520534580388591,0.979169236151119,0.00108205915813348,0.00130731195932728,0.0155215472127427,0.00113984193772974,0.0316381671251162,0.00014645961534917,0.983849396969899
