plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
hel1,5,0.0289536235759075,0.0049560277088533,0.978332409005305,0.000169335228618272,0.000943188545872308,0.0118215475005928,0.000866279964446052,0.0298863133560603,0.000130904128814785,0.974730121414702
hel1,5,0.0309519203546224,0.00659910382092435,0.974335953521668,-0.000139601595198896,0.000905100729672739,0.0108499373766093,0.00083783925025598,0.0286793244129447,0.000167146317751946,0.978995314561331
hel1,5,0.0300333938251399,0.00546795723190457,0.975988296822761,0.0010880745478955,0.000901674271724097,0.0114593909816,0.000826680844062075,0.028591125624573,9.8739217863294e-05,0.978255369824959
hel1,5,0.0281590505607464,0.00300212099816518,0.978673074255755,0.00044638284766621,0.00111732476404178,0.0116537583511019,0.0010551512140245,0.0354063206857346,0.000349189020256569,0.968134108835042
hel1,5,0.0293590731799189,0.00442901294223165,0.977331562466855,0.00132718313195896,0.00100906149215166,0.0120937967306328,0.000935030631530011,0.0320006145314254,0.00023997429899871,0.971785841694329
hel1,5,0.031244064571026,0.00472130018675364,0.973905053243897,0.00155367211561202,0.000922688033554735,0.0122547931769726,0.000839151868194929,0.0292775087249068,0.000111413451659288,0.977432366799122
hel1,5,0.0302791192142793,0.00506939940194491,0.975765332330109,-0.000963813788201686,0.000967973115117158,0.0122157218668562,0.000888407476504266,0.0306862962316129,0.000214605638701199,0.973354886424023
hel1,5,0.0281136231961851,0.00295698965885888,0.978283388284711,0.00274488967859101,0.00117080045889559,0.0128149460633343,0.0011021386246557,0.0371993444667506,0.00037380906830612,0.967432657324698
hel1,5,0.0304605022624205,0.00534785919256312,0.97586325573518,-0.00107074674247876,0.00102764904019797,0.0114206562425971,0.000962960403463965,0.032579645464701,0.000281367031742856,0.970399130779883
hel1,5,0.0302381578074983,0.00538060467851152,0.975836536517732,0.00134785501066087,0.000937921866843216,0.0121074797441367,0.000857612888153652,0.0297495030403138,0.000157324578094208,0.976746399602625
