plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
fed1,5,0.0458865224568121,0.00859040296909743,0.899270108595705,0.000173330598232471,0.00114713277274684,0.017215809717064,0.00105293541891668,0.0433795630346754,0.000285403315934426,0.908883484518506
fed1,5,0.0460244113980762,0.00672083473121134,0.900740804419876,-0.000264162910620025,0.00107037514340546,0.0166408545596807,0.000975757534891645,0.0404774628298307,0.000210089375893959,0.917931854408733
fed1,5,0.0455838078283727,0.00581325781476147,0.900746429329416,0.000860979667897811,0.00100650476254578,0.0162163651791955,0.000910864844284956,0.0380710574181702,0.000245975124615544,0.933156406450717
fed1,5,0.0471648117492204,0.00963675556447755,0.895637011049365,-0.00152942979258513,0.00111298209211878,0.016057155346013,0.00102959343735638,0.0421155769512859,0.000318420270841045,0.91199547730379
fed1,5,0.0456734520059443,0.00719555809324055,0.900809825524441,0.0001397716911553,0.00116731878034157,0.0179677953842106,0.00106624734011041,0.0441427787875566,0.000293844181991412,0.909789664864196
fed1,5,0.0460518776828062,0.00621261144342589,0.897725544450258,0.00189693027408967,0.00118993004404356,0.0175885471919958,0.00109641063176693,0.0450375761266169,0.000279649333287995,0.909433009513893
fed1,5,0.0442285582478844,0.00560996198479824,0.906106052996144,-0.000364707330870893,0.00127023509284291,0.0175816844697349,0.00118212750187987,0.0480357574593694,0.000384848385850261,0.898989826454535
fed1,5,0.0461237974163751,0.00454010061582706,0.899556906988632,0.00116598604594401,0.00111073309804779,0.0170895766086543,0.0010151085774671,0.0420189312697345,0.00024614085898202,0.918169073487436
fed1,5,0.0434522113970422,0.00795251771551737,0.90891416847828,0.00167425498874102,0.00132649507920539,0.0190813808747355,0.00122757267534531,0.0501897965610597,0.000368481239336958,0.886161720899591
fed1,5,0.0460143428186679,0.00504727709094841,0.902802069791734,0.000207558650294453,0.00106631469179482,0.0157190704136303,0.000981971239696497,0.0403235876623584,0.000257048247959333,0.915944648547887
