plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav0,4,0.0575064290066789,0.0093822920140794,0.893355777345994,-0.000625807582621435,0.0017966909474323,0.0288245160384335,0.00150746374217775,0.0529680008163325,0.000383948647849011,0.908174731962419
sav0,7,0.0554001203418758,0.0103340136245206,0.897651550512517,-0.00373647355454226,0.00198291644351543,0.0313183448428966,0.00167908466091428,0.0585733079833331,0.000658852435696134,0.897262730011946
sav0,7,0.0570825763732755,0.00960286387053368,0.896508019482346,-0.00116183737681258,0.0017681292771976,0.0294265822930514,0.00145992276860693,0.052135287258418,0.000276579177711332,0.911569004621083
sav0,4,0.0584654326213807,0.00951208709649459,0.889757464395295,-0.000652427523475096,0.0018243571900103,0.0298076755645417,0.00151866133526635,0.053783828878971,0.00040633705382641,0.912406825661979
sav0,7,0.0585519043273097,0.00976675363307558,0.88764891841377,-0.00128648634383395,0.00181615261686057,0.0298730418176595,0.00150777615926765,0.0535534650784598,0.000383558949281446,0.908793621896913
sav0,7,0.053997914561311,0.00684031117341777,0.905901824594561,-0.00177681068672113,0.00202757734043964,0.0311792946753495,0.00173089717055532,0.0597969629205272,0.000536634174448467,0.893360416926337
sav0,4,0.0563121136044953,0.00538405724620814,0.897185612169555,-0.00138947030737146,0.00190706041564341,0.0293362048381021,0.00162749885310803,0.0562350322438009,0.000566094503086555,0.901226838526348
sav0,4,0.0568799247452604,0.00698215601657508,0.90026974430824,0.00279192855845457,0.00179805811141613,0.030126223565031,0.00148242243803368,0.0530780852873294,0.000313067071174288,0.899652613988607
sav0,7,0.056794407014159,0.0080486100856466,0.900436954104277,-0.00249528608715653,0.0017973785105362,0.0279138426799893,0.00153006266702401,0.0530432970031663,0.000536196962360918,0.902834215185485
sav0,4,0.0566807125129184,0.0101015079921911,0.895681268845951,0.00141283816326697,0.00196042550934704,0.0315103265333499,0.00164407625833446,0.0578082706720732,0.000445207345949866,0.897879241743568
