plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
sav5,2,0.0521731221858015,0.0111145583115824,0.786572995533081,-0.00292564431140763,0.00172545095430604,0.0213646288297025,0.0015886639325101,0.0543140333468608,0.000639188368301556,0.800130202791264
sav5,2,0.0532924226257197,0.0126366144899994,0.749265065094521,-0.005163988356927,0.00186206525124827,0.0227141481044015,0.00172397179576122,0.0587566705290377,0.000769885806529638,0.848188144641725
sav5,2,0.0543551237653006,0.0149198452986375,0.751654535534645,0.000528198160067413,0.00154908404464959,0.0188292717079282,0.00142866935099705,0.0486943983858058,0.000407602385816387,0.811252891091693
sav5,2,0.055645212123839,0.0159752478337045,0.779364197525175,-0.000477436714137555,0.00171665842587014,0.0190284927281966,0.00160644500505236,0.0539609220002182,0.000822708135570299,0.764206181906916
sav5,2,0.0531815509440829,0.0112211418386848,0.792816978431194,0.000689612935268337,0.0015571918524106,0.0197229030545987,0.00142534567464795,0.048951239755821,0.000441462172441133,0.800260174999932
sav5,2,0.053545602260164,0.0135518060836418,0.757011979459627,-0.00178703120805406,0.00165278484887394,0.0201654622979349,0.0015242523203424,0.0519818320581893,0.000681101688366643,0.773988493515777
sav5,2,0.0538604618121124,0.0110604768885103,0.780834508575213,-0.00124634880952738,0.00154192335608803,0.0185150745754991,0.00142552735580261,0.0484824781727604,0.000705313674262499,0.747187395262433
sav5,2,0.0560964687800368,0.0126180469255364,0.788556783670317,-0.00221447230827192,0.00152825451353078,0.0181071954053539,0.00141727645453134,0.0480878259379,0.000641769069408425,0.722915113527601
sav5,2,0.0505868804819822,0.0133143715997386,0.798346815055434,-0.00207448696006062,0.00175334842261347,0.0215902228352458,0.00161455478153295,0.0551510962623194,0.000719479903699669,0.762443206183749
sav5,2,0.0537349440851076,0.0108591450442421,0.802897757098913,0.00151085787634947,0.00149861470628984,0.0166956211149515,0.00140215089709362,0.0471293812496601,0.000701879546810061,0.743742756567903
