"","plot","mtry","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","hour","vpd"
"1","sav5",2,0,61.9395551593834,73.2300453935292,40.392797097847,68.3336108342294,93.1219071082671,100,62.86375914887,79.907114753875
