plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
cof3,5,0.0382313902729572,0.00421143376715712,0.97746719275044,0.000450958069234773,0.00141022656575717,0.0175371420445312,0.00120969326312623,0.0341118111324957,0.000185989704751614,0.981225817829006
cof3,5,0.0369072072123067,0.00451293779756142,0.978979653402852,-0.00363386234357233,0.00154031510352085,0.017230437997725,0.00137391497114778,0.0374320553421888,0.000253608980183096,0.97869570058262
cof3,5,0.0365811516553871,0.00496815601062253,0.978759838656177,-0.00440875426621189,0.00170531289109588,0.0196453754266217,0.00151049332044658,0.0414809711464721,0.00027120113298408,0.974803890521544
cof3,5,0.0368782307886889,0.00744468609610934,0.979039150094993,-0.000944334470990022,0.00163787952408951,0.0186480432309449,0.00144558988195098,0.0396262744756637,0.000288451231299907,0.975112039259385
cof3,5,0.0384132315915493,0.00658697609564464,0.976237298497399,-0.00186541524459666,0.00161778695653191,0.0179150056882829,0.00144033151911989,0.0391734863972914,0.000327563965126489,0.976638175824158
cof3,5,0.0370603566118685,0.0066053562315641,0.978607580584415,0.000837030716723323,0.00152129549227503,0.0176132992036409,0.00133612604762067,0.03680474841224,0.000218850456902699,0.978340449611881
cof3,5,0.0384703877985163,0.00677448810824815,0.977153741398781,0.00353973833902174,0.00141932249323599,0.0170061319681457,0.00124158010834213,0.0345108447635672,0.000174011456982942,0.980986844538642
cof3,5,0.0367385783915912,0.00426993194643401,0.978725131595036,-0.00481860637087651,0.0015402113673856,0.0175393344709905,0.00137334676466118,0.0375630913963214,0.000204604381314442,0.98101941286516
cof3,5,0.0376904208826699,0.00770863374911118,0.977612841304664,-0.000232590199902324,0.00139334982463478,0.0167556277425647,0.00120896644523179,0.0337014388784782,0.000154379102760093,0.982614493863738
cof3,5,0.0385604279684008,0.00595630560995384,0.976985001721277,0.000827138794083355,0.00146287674435428,0.0177439988623446,0.00126608593902541,0.0353919348800066,0.000176144147116073,0.979779892134075
