plot,mtry,rmse_trn,rmse_trns_se,rsq_trn,ME,ME.se,MAE,MAE.se,RMSE,RMSE.se,Rsq
cof2,4,0.0580844279836748,0.0074148785463971,0.935925614103302,0.00165391031009404,0.00249748062094912,0.0319152986116598,0.0020697463839855,0.0569753309280636,0.000599803930278389,0.937339874738003
cof2,4,0.0594545627249514,0.0072324951819203,0.933502090005364,0.00383579398982858,0.00244089170497182,0.0347134438639467,0.00191543594889456,0.05579290743043,0.000352880788496206,0.939011639672254
cof2,4,0.0589486501184102,0.00800636410288216,0.93273092364292,0.00319852572953644,0.00241931795437906,0.0319057134373912,0.00197866878635595,0.0552615801106028,0.000416257826925466,0.944688454678551
cof2,4,0.0620118700935793,0.0115811265821423,0.927700724954008,-0.00425163208192934,0.00236979942828759,0.0331918998670343,0.00187937582229354,0.0542067341492035,0.000361153226077024,0.942622812006994
cof2,4,0.0571899926904947,0.00527663575083864,0.937600033951439,-0.00132551357791257,0.0027305352375689,0.0358152779295773,0.00223436905934539,0.0622798906688191,0.000610420072708874,0.928778235550915
cof2,4,0.0582857975043127,0.00651580889428948,0.936608516707003,-0.00362636963727096,0.00241649310565969,0.0317705968555267,0.00198081567097329,0.0552237159216088,0.000451634170587508,0.939766125496735
cof2,4,0.0560888136643038,0.00640333583368581,0.940987546431544,0.000621357716493756,0.00258707109806128,0.0327690149640293,0.00215143284734024,0.0589975699156528,0.000596931433928671,0.932081672405111
cof2,4,0.0562855480680825,0.00899119663431013,0.938646347592242,2.09811776298245e-05,0.00254389562977026,0.0343973632417411,0.00204842924311763,0.0580097494158974,0.000540327175650787,0.940088818549545
cof2,4,0.059324040901119,0.00869247837633185,0.933607683624222,-0.000503967028386206,0.00237666577141003,0.0320398301778196,0.0019170009445937,0.0541986612476873,0.000351566396476084,0.943703663053244
cof2,4,0.0588235262528983,0.00389334180645483,0.932391999580382,-0.00126094808112346,0.00233054020484529,0.0325083023405282,0.00184450193669658,0.0531594503939935,0.000377395190412792,0.94928006504622
