"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-05-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09 14:00:00,26.12,30.07,1132.89,589.46,65.23,24.57,912.52,0,0.33
2014-05-09 15:00:00,25.69,30.63,884.88,537.24,66.48,12.89,912.12,0,0.2
2014-05-09 16:00:00,24.68,27.69,763.92,509.25,67.95,-4.67,912.12,0,0.18
2014-05-09 17:00:00,23.44,24.52,538.49,462.59,70.47,-15.92,912.48,0,0.06
2014-05-09 18:00:00,21.81,21.43,408.1,424.34,76.52,-20,913.13,0,0
2014-05-09 19:00:00,20.39,19.39,366.11,411.7,84.42,-24.09,913.5,0,0
2014-05-09 20:00:00,19.3,17.77,361.88,406.79,88.12,-25.88,914.01,0,0
2014-05-09 21:00:00,19.85,18,362.98,407.07,84.47,-24.37,914.54,0,0
2014-05-09 22:00:00,20.45,18.82,376.93,411.14,83.57,-21.24,914.75,0,0
2014-05-09 23:00:00,20.73,19.56,390.39,412.86,83.35,-16.91,914.8,0,0
2014-05-10 00:00:00,20.49,19.63,396.32,412.07,85.53,-15.54,914.32,0,0
2014-05-10 01:00:00,20.09,19.35,388.18,412.07,88.67,-16.34,913.4,0,0.01
2014-05-10 02:00:00,19.77,18.74,367.32,407.05,88.08,-18.8,912.54,0,0
2014-05-10 03:00:00,20.07,18.73,371.82,409.75,83,-19.28,912.24,0,0
2014-05-10 04:00:00,20.11,18.72,372.5,407.37,84.17,-19.01,912.18,0,0
2014-05-10 05:00:00,20.25,19.25,385.66,411.4,84.78,-15.55,912.74,0,0
2014-05-10 06:00:00,20.46,19.63,405.66,415.17,83.9,-13.65,913.49,0,0
2014-05-10 07:00:00,21.16,21.43,515.1,442.43,81.62,-6.57,913.93,0,0.09
2014-05-10 08:00:00,22.79,26.06,734.54,500,75.42,9.28,914.61,0,0.15
2014-05-10 09:00:00,23.79,28.32,876.6,531.48,72.2,26.24,915.02,0,0.2
2014-05-10 10:00:00,25.09,31.77,1090.04,582.17,66.35,53.73,914.96,0,0.22
2014-05-10 11:00:00,24.86,29.68,893.39,538.32,66.67,29.69,914.44,0,0.21
2014-05-10 12:00:00,24.97,29.51,876.87,533.77,67.08,26.49,913.55,0,0.22
2014-05-10 13:00:00,25.12,28.85,791.75,516.91,64.97,17.48,912.69,0,0.2
2014-05-10 14:00:00,26.34,30.79,813.41,527.05,60.97,20.27,911.76,0,0.21
2014-05-10 15:00:00,26.8,31.65,831.76,532.23,58.22,18.15,910.97,0,0.22
2014-05-10 16:00:00,26.64,30.15,747.95,514.52,59.17,7.61,910.93,0,0.19
2014-05-10 17:00:00,25.48,27.07,549.25,471.15,65.47,-2.35,911.19,0,0.06
2014-05-10 18:00:00,22.85,22.7,394.92,425.41,77.72,-14.95,911.7,0,-0.02
2014-05-10 19:00:00,21.29,19.91,393.73,417.91,85.53,-17.95,912.44,0,0
2014-05-10 20:00:00,21.57,20.14,400.18,418.97,84.77,-14.36,913.05,0,0
2014-05-10 21:00:00,22.87,21.53,414.37,426.9,77.07,-11.63,913.89,0,0.01
2014-05-10 22:00:00,21.78,21.05,394.44,420.17,85.98,-12.71,914.34,0,0
2014-05-10 23:00:00,21.08,20.48,396.95,418.61,91.53,-12.33,914.46,0,0
2014-05-11 00:00:00,20.82,20.35,408.92,420.07,93.75,-10.14,914.2,0,0
2014-05-11 01:00:00,20.59,20.31,413.1,419.06,94.2,-9.69,913.82,0,0.01
2014-05-11 02:00:00,20.33,19.99,405.77,416.75,93.72,-10.4,913.28,0,0.02
2014-05-11 03:00:00,19.79,19.29,389.91,413.19,97,-12.54,912.95,0,0
